frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2023,1584.0,[2106.628600904358 1359.5019017274983 2887.2215368780653 2146.1174002280723],[2402.998046875 1923.0823974609375 2577.640625 2009.2459716796875],0.5116970539093018,EV09VMS,0.2075851621273591
2024,1584.0,[2107.4679330484246 1359.3305458629013 2889.0487885244934 2146.6712111531315],[2392.335205078125 1922.60888671875 2593.796630859375 2025.087158203125],0.5244073271751404,EY06VWS,0.07795134585499101
2025,1584.0,[2109.717099183098 1365.617119858834 2889.3786665051884 2149.5795832144863],[2385.64794921875 1928.52978515625 2593.4609375 2026.12353515625],0.6141323447227478,EY09VMS,0.2784479388190268
2026,1584.0,[2109.0400323834365 1364.1398240227868 2887.8127292042727 2149.113438987037],[2386.1318359375 1930.5281982421875 2588.958740234375 2023.3128662109375],0.6207578778266907,EY09VMS,0.4049655807470039
2028,1584.0,[2111.243641632336 1318.7237273271896 2891.902103730682 2131.10723443264],[2386.891357421875 1952.01416015625 2575.43603515625 2030.508544921875],0.4135688841342926,EY06VVS,0.16996570347552767
2029,1584.0,[2112.2711819219185 1299.0246045826475 2892.148477816283 2128.4086356671883],[2387.0966796875 1951.9237060546875 2575.5234375 2030.4781494140625],0.4136527180671692,EY09VVS,0.17680239723470142
2031,1584.0,[2113.8309813370715 1295.6693286376644 2885.94769823101 2133.4012226729456],[2417.9951171875 1956.79150390625 2599.8173828125 2048.735107421875],0.5992394685745239,EY09WMS,0.07511100482104167
2032,1584.0,[2118.4194792483377 1342.0556215274257 2892.7068843799516 2156.332715153221],[2402.53564453125 1957.7244873046875 2600.267578125 2043.0867919921875],0.5789297223091125,EY09VNS,0.622721350012083
2039,1584.0,[2124.0934686040055 1309.8160746011074 2920.1866066057673 2151.555755156519],[2406.97216796875 1984.5069580078125 2604.7724609375 2079.896484375],0.569150984287262,EY09VDS,0.21703593010934882
2040,1584.0,[2126.106054251534 1297.3944126616304 2924.1304245876813 2144.862935431791],[2404.2294921875 1994.8568115234375 2605.3876953125 2082.047607421875],0.4510567784309387,EY09VIS,0.20338244502382938
2042,1584.0,[2125.766404718001 1310.8096039942097 2926.674084730151 2151.8535845382157],[2431.22412109375 1997.7169189453125 2613.69189453125 2096.35546875],0.47723186016082764,EY09VOS,0.31255609810905055
2044,1584.0,[2126.8181602436493 1283.9954296036244 2928.581274294637 2139.548686228589],[2414.266845703125 2005.0521240234375 2604.11669921875 2090.325439453125],0.5464553833007812,EY09VIS,0.3840269904822849
2046,1584.0,[2130.409507080366 1325.512412890813 2935.737627248407 2152.2142856230143],[2418.78076171875 2016.2025146484375 2609.91552734375 2103.951171875],0.508155345916748,EY06VMS,0.1937357129064683
2047,1584.0,[2130.474353904039 1322.6365770502653 2937.4129885636667 2148.201274880874],[2418.86962890625 2016.22998046875 2609.896484375 2104.080078125],0.5088918209075928,EY06VMS,0.2789080856753076
2048,1584.0,[2130.4990862399436 1362.2717356722555 2939.018102950681 2163.295753584715],[2425.062744140625 2018.71142578125 2618.3408203125 2117.779541015625],0.5682738423347473,EY09VNS,0.6290991617814897
2049,1584.0,[2131.0881910075755 1369.055535350561 2940.974569342138 2159.745611342198],[2427.400634765625 2022.943359375 2620.99951171875 2116.59130859375],0.5709091424942017,EY09VMS,0.21331896043825754
2051,1584.0,[2132.3836024901943 1357.7161612727425 2944.6544931863978 2150.329349857481],[2425.721923828125 2037.83203125 2626.419921875 2126.931884765625],0.5112800598144531,EY09VNS,0.29022832718933556
2057,1584.0,[2132.0827470324134 1399.7209894115294 2949.6189323858803 2159.529886834192],[2441.325927734375 2058.733154296875 2642.5654296875 2143.141845703125],0.5690729022026062,EY09VMS,0.29376881615909234
2058,1584.0,[2134.467046879177 1433.9421093648666 2957.472971720757 2166.6078183465615],[2437.26904296875 2067.52880859375 2626.966552734375 2156.15869140625],0.4770343005657196,EY09MNS,0.23934086712371597
2059,1584.0,[2134.0092427211684 1451.2207730277046 2960.7170656301496 2164.859320236668],[2437.353515625 2067.481689453125 2627.247802734375 2156.18603515625],0.48029083013534546,EY09VMS,0.24593984853505152
2218,1548.0,[2112.0297908378648 1137.9573831915768 2827.632277135775 1814.0846996009595],[2370.466552734375 1617.683349609375 2557.138671875 1715.6806640625],0.34528225660324097,BP63LYH,0.8901539426123447
2219,1548.0,[2109.150042708757 1140.9687926015831 2825.9345548904707 1817.1803043911696],[2375.0224609375 1624.0220947265625 2565.11767578125 1721.2774658203125],0.4696587026119232,BP63LYH,0.4178779282802711
2220,1548.0,[2112.5352327210676 1146.5281840055452 2833.4128323946943 1821.9851160404025],[2374.8466796875 1621.236328125 2558.24755859375 1714.0682373046875],0.27326709032058716,BP63LYH,0.5013873907124643
2221,1548.0,[2113.273301379017 1148.7521925083163 2837.041920082413 1823.6642753205185],[2374.8388671875 1621.091552734375 2558.826171875 1714.20654296875],0.2768690288066864,BP63LYH,0.4653307642571466
2228,1548.0,[2114.5674413241404 1157.7616639553282 2846.329644440826 1842.0478598270122],[2375.572509765625 1642.0352783203125 2557.7392578125 1737.9151611328125],0.2743990123271942,BP63LYH,0.5383289043702009
2232,1548.0,[2114.6445578456846 1167.6331502134144 2852.495458872047 1857.7432169314761],[2383.15673828125 1658.822021484375 2576.029052734375 1747.156494140625],0.3262603282928467,BP63LYH,0.7766084853856253
2233,1548.0,[2114.7681632596605 1168.0629331784967 2852.0698599449406 1859.2469100155781],[2382.70556640625 1658.7681884765625 2576.159912109375 1747.0953369140625],0.32662832736968994,BP63LYH,0.8003783704613383
2234,1548.0,[2115.801674199935 1167.6983881454862 2853.1310902772725 1861.1708368767813],[2386.40625 1661.411865234375 2591.543701171875 1745.795654296875],0.258274644613266,BP63LYH,0.8343420820625999
2241,1548.0,[2116.276246399517 1190.3883194984242 2863.984198526775 1879.7307015472607],[2379.10546875 1670.263916015625 2582.30712890625 1751.38623046875],0.4018024504184723,BP63LYH,0.9148729684804027
2243,1548.0,[2116.150781798768 1193.465876896592 2862.2147348746316 1885.3145295670893],[2396.476806640625 1676.8297119140625 2580.57958984375 1765.3502197265625],0.43542319536209106,BP63LYH,0.6209130221077652
2246,1548.0,[2120.334064519838 1197.034814867564 2865.3480927712185 1890.7454003999883],[2381.92919921875 1679.0328369140625 2579.1611328125 1775.8494873046875],0.5053687691688538,BP63LYH,0.7468999504495906
2247,1548.0,[2126.5610430525576 1199.6386054917766 2872.5615885866937 1891.4905158491583],[2384.234375 1691.90185546875 2573.343017578125 1792.31689453125],0.28999924659729004,BP63LYH,0.6846861149824954
2249,1548.0,[2129.1212876758564 1203.1561320851288 2875.908816453899 1895.7166273085882],[2416.339599609375 1695.365966796875 2586.56689453125 1780.3701171875],0.30397993326187134,BP63LYH,0.6977469559539745
2253,1548.0,[2125.4955208285332 1210.2130641448734 2875.71988753461 1905.7554316592577],[2415.5205078125 1703.6707763671875 2589.96484375 1791.2633056640625],0.33392369747161865,BP63LYH,0.5750313623913856
2255,1548.0,[2123.468823072603 1213.2407844409836 2881.6344172892736 1913.7698611181222],[2399.666748046875 1715.127685546875 2599.3095703125 1816.5029296875],0.40270107984542847,BP63LYH,0.6823970969337423
2256,1548.0,[2124.693482058526 1215.5304671339918 2883.6122006186574 1917.619012122971],[2410.6953125 1719.24365234375 2601.11376953125 1810.712158203125],0.5240459442138672,BP63LYH,0.8657410031828571
2257,1548.0,[2125.034276888353 1216.0208940167531 2884.4876268977914 1919.2375731401376],[2410.760009765625 1719.255859375 2601.106201171875 1810.70166015625],0.523373007774353,BP63LYH,0.8657410031828571
2258,1548.0,[2129.4335158781832 1216.4150402784212 2888.0936244006725 1922.1549445162755],[2400.607666015625 1722.785400390625 2595.561279296875 1804.195556640625],0.36779358983039856,BP63LYH,0.9225784665814767
2259,1548.0,[2132.252966944486 1218.8824603124049 2888.229631663738 1926.6999754432122],[2410.01220703125 1727.223876953125 2596.701416015625 1814.369873046875],0.33233878016471863,BP63LYH,0.3601982589628961
2260,1548.0,[2133.3920328893732 1221.1231482048627 2885.6787065774593 1931.268591491423],[2416.306640625 1727.5762939453125 2599.57763671875 1823.6700439453125],0.4863904118537903,BP63LYH,0.4591391166224406
2261,1548.0,[2134.3269451079063 1224.285478552213 2883.1949617656715 1936.2992549967519],[2428.965087890625 1730.5440673828125 2599.276611328125 1818.9744873046875],0.3973446488380432,BP63LYH,0.5893543279215535
2264,1548.0,[2133.54567757978 1226.7784894893862 2884.9881241744333 1946.1040727355585],[2412.21044921875 1731.429931640625 2602.537841796875 1827.084228515625],0.3803897202014923,BP63LYH,0.6361357741372398
2265,1548.0,[2134.449246463289 1228.4244984898796 2884.888885627263 1949.3197228013682],[2425.528564453125 1734.81640625 2616.03515625 1832.49951171875],0.5402530431747437,BP63LYH,0.6185904176665201
2267,1548.0,[2137.440774570659 1229.4631526770513 2890.238193837849 1954.3526766339855],[2405.2294921875 1739.4678955078125 2608.69482421875 1836.8609619140625],0.5460110306739807,BP63LYH,0.6822275073801491
2268,1548.0,[2140.944717335007 1231.3126201687412 2899.2841974889125 1957.838738381691],[2430.01953125 1747.888916015625 2608.10498046875 1846.839111328125],0.4189697802066803,BP63LYH,0.7930074058121913
2269,1548.0,[2141.4769788963326 1231.533992705358 2903.7734007638805 1959.291059128698],[2430.075927734375 1747.908935546875 2608.07177734375 1846.8671875],0.41834530234336853,BP63LYH,0.7930074058121913
2272,1548.0,[2139.4224712644223 1239.7591616449963 2903.062673312564 1968.762838429595],[2420.728271484375 1752.1402587890625 2613.62841796875 1855.7779541015625],0.41606637835502625,BP63LYH,0.6887644402686406
2273,1548.0,[2138.7003673960576 1243.0186363276246 2899.1536249627966 1971.7907725177554],[2443.406982421875 1765.5391845703125 2617.632568359375 1850.366455078125],0.5094425082206726,BP63LYH,0.8380332769788786
2274,1548.0,[2139.908786416715 1245.403999263684 2900.17318257817 1975.4684103870572],[2416.740478515625 1761.1351318359375 2616.156982421875 1843.1751708984375],0.4742932915687561,BP63LYH,0.44082579821265483
2275,1548.0,[2140.396754986565 1245.9195852696405 2900.9606133601633 1977.0197221798796],[2416.85009765625 1761.1307373046875 2616.12255859375 1843.1158447265625],0.47381582856178284,BP63LYH,0.4194422828769241
2277,1548.0,[2141.942517768472 1252.471175327934 2898.5331718181683 1984.9628358317846],[2429.8671875 1774.018798828125 2628.023193359375 1866.618896484375],0.5591229200363159,BP63LYH,0.7589461543480726
2278,1548.0,[2146.1480942276294 1254.6317419512945 2903.098666166389 1988.4379803422619],[2431.1123046875 1774.27734375 2617.65576171875 1862.55322265625],0.5210480093955994,BP63LYH,0.9336379654441047
2279,1548.0,[2149.6816528489817 1258.11081337607 2907.813444375658 1992.108890469333],[2436.117919921875 1772.56591796875 2622.0068359375 1866.397216796875],0.5113472938537598,BP63LYH,0.739490620986574
2282,1548.0,[2155.423861108809 1265.6343460398048 2915.967454906456 1998.3862881425307],[2434.91552734375 1783.8046875 2619.43505859375 1875.759521484375],0.551575243473053,BP63LYH,0.865269162412055
2283,1548.0,[2152.166190895625 1270.5056286718018 2910.1865222438173 2003.8908614753732],[2428.18798828125 1787.0240478515625 2617.406982421875 1883.3704833984375],0.514708936214447,BP63LYH,0.8070237580814128
2284,1548.0,[2155.9135791378585 1273.9055608878525 2920.3898171385135 2007.5231328451646],[2437.1416015625 1793.1806640625 2626.390625 1884.408447265625],0.49108242988586426,BP63LYH,0.8499378829385429
2286,1548.0,[2157.4455565292424 1279.415128127851 2930.130007695818 2014.4124339579384],[2455.0830078125 1807.880859375 2633.75732421875 1895.0914306640625],0.40283557772636414,BP63LYH,0.4720244253426283
2287,1548.0,[2157.1654809952593 1280.14119767909 2932.0676673029734 2016.3389490636164],[2455.0791015625 1807.8944091796875 2633.88525390625 1895.1134033203125],0.40306127071380615,BP63LYH,0.4720244253426283
2288,1548.0,[2157.333339348338 1282.3786664514323 2934.131649861609 2021.228029559235],[2458.263427734375 1811.2353515625 2636.12060546875 1904.86083984375],0.28311508893966675,BP63LYH,0.6414179747015921
2290,1548.0,[2156.06902893821 1292.4143952618417 2938.459016327889 2040.5671732993826],[2436.814453125 1814.1572265625 2641.58935546875 1900.928955078125],0.5921708345413208,BP63LYH,0.4512828364475278
2291,1548.0,[2154.525764000699 1295.6430886648557 2937.9420729736416 2048.444521497362],[2430.06787109375 1810.27197265625 2643.07958984375 1909.55078125],0.5610218048095703,BP63LYH,0.8648838250378446
2292,1548.0,[2154.8050472853274 1297.4233568077402 2939.7019862911175 2054.0118599297325],[2431.7314453125 1814.5521240234375 2633.19140625 1916.6165771484375],0.563273549079895,BP63LYH,0.6931882191015241
2293,1548.0,[2154.505277511235 1297.375253918293 2940.4053652329662 2056.9262945873375],[2431.735107421875 1814.4986572265625 2633.244873046875 1916.6480712890625],0.5632014274597168,BP63LYH,0.6931882191015241
2294,1548.0,[2154.234757561678 1298.7671772087256 2940.169277982755 2059.4934149094775],[2443.7119140625 1823.4151611328125 2646.248779296875 1916.3690185546875],0.6113441586494446,BP63LYH,0.34252481491183717
2296,1548.0,[2156.9565350910634 1300.9437304047171 2940.310503194034 2063.4271622840356],[2444.4306640625 1822.26318359375 2652.818603515625 1930.41015625],0.5516749620437622,BP63LYH,0.40983472106406316
2297,1548.0,[2158.135282266559 1302.3949741546478 2942.9197769927664 2062.956015085173],[2467.1259765625 1832.576171875 2650.70751953125 1927.014892578125],0.5103345513343811,BP63LYH,0.5546395518043106
2298,1548.0,[2156.962148766815 1304.9518833439415 2941.675481359284 2063.632445397724],[2444.287353515625 1833.3486328125 2644.56298828125 1925.349609375],0.5549482107162476,BP63LYH,0.43332774096744753
2299,1548.0,[2156.5361564877526 1306.0829162851219 2941.1267388110887 2063.516606987242],[2444.39013671875 1833.364501953125 2644.71875 1925.365234375],0.5547311305999756,BP63LYH,0.41549637734735834
2300,1548.0,[2156.901959132727 1307.5428208021992 2945.825327099644 2064.653887220491],[2440.666015625 1840.499267578125 2658.7744140625 1938.242431640625],0.4519504904747009,BP63LYH,0.8002358794713857
2301,1548.0,[2157.2339874744175 1309.1739186766272 2950.367019182255 2065.893263837066],[2453.66650390625 1851.327392578125 2661.8427734375 1945.711669921875],0.528942883014679,BP63LYH,0.7977821635123711
2302,1548.0,[2156.6950691653165 1311.546783465516 2953.9868635581197 2068.3854597644],[2453.989501953125 1853.73974609375 2658.5556640625 1941.82666015625],0.5432544946670532,BP63LYH,0.6903294695005916
2303,1548.0,[2152.578779525699 1315.045134832442 2953.5951754113453 2071.4571870895284],[2459.673828125 1854.5452880859375 2660.08349609375 1956.7412109375],0.5767151713371277,BP63LYH,0.4894308163663757
2304,1548.0,[2152.480846942815 1318.643087290277 2953.554526555767 2076.1798751328724],[2463.0908203125 1856.707763671875 2667.898681640625 1952.466064453125],0.5703913569450378,BP63LYH,0.8256281132239888
2305,1548.0,[2152.0374876039177 1319.7595625726647 2953.210340755645 2078.0472225011654],[2462.85009765625 1856.79931640625 2667.9453125 1952.5228271484375],0.571932852268219,BP63LYH,0.6569758004995876
2306,1548.0,[2153.4237052374133 1322.206278822703 2953.6067914987257 2080.714089544169],[2447.19482421875 1861.143310546875 2663.839599609375 1948.628173828125],0.5923992395401001,BP63LYH,0.3529723785464792
2307,1548.0,[2153.5344005281722 1322.296306719368 2951.187007865512 2081.4556681284384],[2448.04931640625 1862.177978515625 2663.5126953125 1958.440673828125],0.5849190354347229,BP63LYH,0.4912476062908792
2309,1548.0,[2143.85250736486 1324.4149218301259 2945.4840428854586 2087.8803044264605],[2469.623291015625 1872.4228515625 2651.39501953125 1962.04052734375],0.4866950511932373,BP63LYH,0.8247507035230917
2313,1548.0,[2155.958699016817 1330.4395275765482 2963.122828439245 2114.4689054304276],[2449.907958984375 1880.890380859375 2687.187744140625 2002.76611328125],0.277426153421402,BP63LYH,0.8775051902322392
2314,1548.0,[2155.4549518111244 1331.8601556047752 2960.9127874149035 2120.6143219798573],[2460.29248046875 1876.1407470703125 2673.79150390625 1985.5235595703125],0.6370739936828613,BP63LYH,0.9065679158519296
2315,1548.0,[2155.541008760364 1334.8965784636828 2958.6688187710342 2126.8174849068373],[2466.98583984375 1881.76611328125 2683.4560546875 2001.813720703125],0.5832768082618713,BP63LYH,0.8409288527497538
2316,1548.0,[2157.2265508405544 1334.4678825600404 2958.230919259986 2129.9155190227666],[2459.99951171875 1901.57568359375 2676.93212890625 1995.68896484375],0.518694281578064,BP63LYH,0.4899529265794384
2317,1548.0,[2158.0987238326993 1333.4871115717663 2957.483433086523 2131.6877623351716],[2459.91748046875 1901.486572265625 2676.81201171875 1995.605712890625],0.5182268619537354,BP63LYH,0.4899529265794384
2318,1548.0,[2158.264913082495 1336.4025363139008 2956.7606458101027 2133.6932414778616],[2459.082763671875 1899.42626953125 2684.921142578125 2005.714599609375],0.465507447719574,BP63LYH,0.5520374977957233
2319,1548.0,[2155.7609745735144 1336.6413058956214 2953.7903396302945 2135.184454738222],[2487.106201171875 1906.79150390625 2685.714111328125 2005.55126953125],0.4649217426776886,BP63LYH,0.27668659990295486
2320,1548.0,[2151.9902460213193 1339.5317203962259 2951.967564693971 2138.8019074867198],[2472.352783203125 1909.6644287109375 2674.3720703125 2000.06103515625],0.5191349387168884,BP63LYH,0.8104625966859114
2321,1548.0,[2152.9691396776984 1337.4782668695607 2952.22763278737 2138.6950025036886],[2462.964111328125 1905.9722900390625 2679.7939453125 2008.449462890625],0.5471518039703369,BP63LYH,0.5498612434808443
2322,1548.0,[2155.41271439276 1342.356627681815 2954.660858420689 2142.4099288801235],[2467.55029296875 1914.0615234375 2691.810546875 2015.63671875],0.5606480836868286,BP63LYH,0.4184294563892517
2323,1548.0,[2156.500748353491 1344.3523429737882 2955.6665629920053 2143.4551183110034],[2467.63232421875 1914.094482421875 2691.79443359375 2015.634521484375],0.560977041721344,BP63LYH,0.4184294563892517
2324,1548.0,[2155.8537598708494 1345.3766069520489 2955.7480256515023 2142.3478790714057],[2469.871826171875 1914.3797607421875 2689.46435546875 2014.3505859375],0.5814535021781921,BP63LYH,0.6880627983889216
2325,1548.0,[2158.4915884848974 1349.209040316646 2957.3606475799156 2142.9774971610295],[2469.517333984375 1913.5638427734375 2691.086181640625 2026.1978759765625],0.5657665133476257,BP63LYH,0.6650742021888957
2326,1548.0,[2159.183114093246 1356.193570267901 2956.802746891715 2145.4714956745447],[2480.18408203125 1923.2427978515625 2690.332763671875 2028.1248779296875],0.5861272811889648,BP63LYH,0.610143363060448
2327,1548.0,[2160.36071112798 1358.3335283547099 2956.4318776532928 2144.839199727535],[2473.275390625 1930.762939453125 2689.49658203125 2025.57568359375],0.5420052409172058,BP63LYH,0.48920821052270314
2331,1548.0,[2166.4829562613722 1365.8003089639537 2977.069569818029 2139.5667955373583],[2488.6962890625 1942.9918212890625 2699.452880859375 2038.6534423828125],0.5204349160194397,BP63LYH,0.9367365219673599
2337,1548.0,[2162.9303346623224 1384.9138267474464 2997.996023034339 2140.38891205619],[2504.51708984375 1960.216552734375 2701.5654296875 2059.421630859375],0.5225593447685242,BP63LYH,0.905376580088644
2338,1548.0,[2161.877150762537 1386.9335549459854 3003.0361094989366 2135.999523383255],[2500.39208984375 1961.452880859375 2702.08837890625 2056.864013671875],0.5446443557739258,BP63LYH,0.8930171446265314
2339,1548.0,[2159.966393332863 1388.9939039844262 3003.619609524584 2135.221615849679],[2489.4716796875 1961.9901123046875 2704.310546875 2070.05126953125],0.5311703085899353,BP63LYH,0.4426679773835864
2342,1548.0,[2167.0990228624937 1398.7277041855964 3006.7058006239563 2141.451000408792],[2488.044921875 1970.826416015625 2707.35888671875 2073.1357421875],0.5877169966697693,BP63LYH,0.5444957176178045
2343,1548.0,[2171.7616206644248 1398.6811058191765 3012.7642233843703 2140.502515823968],[2479.22119140625 1974.648681640625 2709.766357421875 2086.66015625],0.5500094890594482,BP63LYH,0.6632265463743833
2344,1548.0,[2174.187093814224 1401.1116107062278 3018.858457506811 2141.559076974675],[2490.3544921875 1985.093505859375 2702.756103515625 2085.357666015625],0.5558748245239258,BP63LYH,0.4548542560360588
2345,1548.0,[2172.7358708988513 1404.9302481492543 3018.692134491478 2142.6999935152917],[2497.276611328125 1993.634033203125 2710.0244140625 2092.333740234375],0.3825693726539612,BP63LYH,0.7286222238325448
2346,1548.0,[2175.1485634811497 1406.394530918401 3025.818936689937 2141.7267788686827],[2518.32421875 1996.1304931640625 2719.54248046875 2097.960205078125],0.5129380226135254,BP63LYH,0.8483108845954173
2347,1548.0,[2175.569258182491 1407.3246049600402 3030.362772727745 2141.032900318874],[2518.40576171875 1996.168212890625 2719.685302734375 2097.907470703125],0.5133687853813171,BP63LYH,0.8483108845954173
2348,1548.0,[2182.8292464592287 1411.4808452339553 3039.683038463373 2141.934843335326],[2504.873046875 1991.1484375 2722.4931640625 2103.901123046875],0.6045384407043457,BP63LYH,0.6255171377545636
2349,1548.0,[2185.7165737126406 1414.602543027514 3044.50762548875 2142.3931018258113],[2495.530517578125 2004.6455078125 2728.05615234375 2103.1796875],0.5855310559272766,BP63LYH,0.9206517769992973
2350,1548.0,[2183.843289700887 1416.8442108601082 3044.8034621690576 2142.203210320299],[2525.92041015625 2009.5667724609375 2735.4794921875 2105.169921875],0.5289614796638489,BP63LYH,0.6383768479465755
2354,1548.0,[2181.2858019758187 1426.8677996794445 3054.134782782946 2142.908058580121],[2511.248291015625 2018.306396484375 2728.708740234375 2122.82275390625],0.5759247541427612,BP63LYH,0.6938972119020516
2356,1548.0,[2188.3585360845414 1434.947536392198 3062.696474607444 2143.4083726855047],[2515.36328125 2026.224609375 2736.185546875 2132.230224609375],0.4961785078048706,BP63LYH,0.8728481207152198
2357,1548.0,[2188.971178140234 1439.9548915064436 3061.264181518568 2144.7533342305924],[2520.19482421875 2039.3704833984375 2732.85791015625 2130.8505859375],0.5263634324073792,BP63LYH,0.4305036567038116
2358,1548.0,[2185.04559629633 1444.1900709684505 3055.20252900072 2145.3165132528384],[2509.52001953125 2046.6785888671875 2734.44384765625 2135.92138671875],0.492662638425827,BP63LYH,0.4341062285691747
2359,1548.0,[2184.697509252193 1446.1290629407317 3053.1350493663454 2144.660166096002],[2509.378173828125 2046.591064453125 2734.582275390625 2135.9208984375],0.4924272298812866,BP63LYH,0.3862898013697095
2360,1548.0,[2186.040165085448 1448.6367991049915 3053.297648483777 2143.4233739032725],[2526.478515625 2054.095703125 2751.169189453125 2143.18603515625],0.5730679035186768,BP63LYH,0.6425835235621017
2361,1548.0,[2186.4675797084224 1453.2622945151447 3048.1682432710145 2144.1290967233795],[2510.60791015625 2054.193359375 2740.273681640625 2143.57568359375],0.5737336277961731,BP63LYH,0.30313053528525064
2422,1950.0,[2093.283454617603 1234.6151034872157 2679.4645289699497 1698.3922846000162],[2334.31298828125 1526.328369140625 2483.8779296875 1619.416259765625],0.25476309657096863,KC65ZFX,0.19711237135938353
2432,1950.0,[2093.713563349239 1247.046491135231 2683.060119014958 1727.5667933922364],[2330.631591796875 1548.0400390625 2491.191650390625 1642.609375],0.29456937313079834,WG65ZFX,0.7878718351329026
2435,1950.0,[2095.6026489369956 1253.0355930415337 2688.6792263094144 1736.843134505779],[2317.96337890625 1544.92822265625 2487.689453125 1643.0408935546875],0.3352199196815491,NG65ZFX,0.5859511531609634
2442,1950.0,[2087.897794507564 1268.2255700994465 2697.755240154079 1750.8657949539306],[2339.66943359375 1573.821533203125 2488.7177734375 1660.4183349609375],0.2503471374511719,NG55ZFX,0.08230846141755682
2447,1950.0,[2087.7858132488814 1275.9351801928156 2697.920377913943 1757.977246926464],[2331.791015625 1569.815185546875 2486.517333984375 1661.007568359375],0.26491421461105347,AG65ZFX,0.21843774021984178
2453,1950.0,[2086.2044826703104 1281.5043884894753 2702.074890033894 1772.2729563547828],[2310.7138671875 1582.3824462890625 2508.828857421875 1687.2557373046875],0.3988248109817505,NG65ZFX,0.30686590793945057
2454,1950.0,[2085.1531828839866 1284.344641888588 2703.24152324795 1776.3994123331697],[2308.6103515625 1589.4744873046875 2520.4169921875 1697.1405029296875],0.3426561653614044,NG65ZFX,0.3028666697396157
2455,1950.0,[2084.3599575708276 1285.1703931678244 2704.1059009549517 1778.217704360813],[2308.58837890625 1589.5111083984375 2520.36572265625 1697.1690673828125],0.34254685044288635,NG65ZFX,0.30880428378787084
2458,1950.0,[2085.879535624657 1288.4663571461178 2707.4633909532536 1785.5696799267243],[2294.960693359375 1583.6378173828125 2504.875732421875 1691.5264892578125],0.32854580879211426,NG65ZFX,0.18733951679668495
2460,1950.0,[2088.160896965596 1293.4070330858426 2709.7983030544815 1790.6327266367616],[2344.784912109375 1618.6270751953125 2503.9658203125 1710.5621337890625],0.3876757323741913,WG65ZFY,0.48497798770204326
2461,1950.0,[2088.7883371593903 1293.9783366572306 2710.470613099868 1791.0681991292213],[2345.66162109375 1618.580322265625 2504.22509765625 1710.44189453125],0.38804593682289124,NG65ZFX,0.36757059809626613
2462,1950.0,[2088.589448582774 1295.2530077713782 2712.010826252056 1793.2952022022346],[2330.574462890625 1611.062255859375 2504.83984375 1711.676513671875],0.529982328414917,NG65ZFY,0.6449682725301622
2468,1950.0,[2096.1339458674656 1308.129895131143 2717.842257801217 1811.5020156368134],[2346.76708984375 1621.587890625 2502.9423828125 1710.088623046875],0.2964710295200348,NG65ZFX,0.3872541079281764
2469,1950.0,[2096.2348920158333 1312.8578035280361 2718.111351167359 1817.3394620637305],[2349.695068359375 1623.13623046875 2504.104248046875 1725.955078125],0.4252837598323822,WG65ZFX,0.25766523855869145
2470,1950.0,[2095.9229742802954 1316.3605090596757 2718.920919861165 1821.3789308557843],[2328.135498046875 1630.9658203125 2514.98291015625 1734.462158203125],0.47729790210723877,NG65ZFX,0.202700625203318
2471,1950.0,[2098.563947487062 1318.3066509810578 2721.040105572911 1824.4578585788977],[2331.4072265625 1632.2691650390625 2516.47119140625 1738.7845458984375],0.6011959910392761,NG65ZFX,0.557910658395304
2472,1950.0,[2100.0217647290215 1322.878639899408 2723.2063014093287 1829.0276323327075],[2334.557861328125 1626.1591796875 2509.21337890625 1732.277587890625],0.48414555191993713,NG65ZFX,0.1579515657639924
2473,1950.0,[2100.4494852869525 1324.5402632415758 2724.221485603775 1830.7234007531752],[2334.151611328125 1626.0867919921875 2509.40087890625 1732.2908935546875],0.4850541651248932,NG65ZFX,0.31701512547185395
2474,1950.0,[2099.3737548751255 1326.6722771377881 2723.4496133995467 1833.6898291144867],[2333.09765625 1629.65673828125 2503.9287109375 1740.68310546875],0.39958006143569946,NG65ZFX,0.3315205679275518
2478,1950.0,[2093.012465435169 1332.428515969048 2722.7720739112397 1842.4348708269376],[2339.4921875 1640.8070068359375 2513.799072265625 1744.2520751953125],0.39703282713890076,NG65ZFX,0.47304503798794373
2479,1950.0,[2090.8775208918037 1332.7495375688686 2722.6397354379747 1843.498654448978],[2339.85302734375 1640.772216796875 2514.163330078125 1744.175537109375],0.39552196860313416,NG65ZFX,0.3955323433974339
2480,1950.0,[2092.6420687649847 1333.7194129898812 2725.371973627955 1846.1443366702724],[2339.346435546875 1662.8155517578125 2519.35009765625 1751.0782470703125],0.49872586131095886,WG65ZFX,0.23538591466765146
2481,1950.0,[2093.807598566511 1336.4847444958762 2728.6502364734733 1852.1958098908233],[2331.492919921875 1664.24267578125 2520.730224609375 1748.203857421875],0.5223442316055298,NG65ZFX,0.16022509221834297
2488,1950.0,[2098.85337103799 1352.2313324758993 2742.350523469189 1873.7847921352654],[2320.5947265625 1662.309814453125 2546.92626953125 1777.647216796875],0.33582088351249695,WG65ZFX,0.27083862031133316
2489,1950.0,[2097.1040923137257 1353.9758827213518 2743.6430664496615 1878.2105199126227],[2331.28662109375 1682.881591796875 2521.484375 1789.10498046875],0.543165922164917,NC65ZFX,0.3354272496373752
